mr1_before,mr2_before,sia_before,urban_frac,female_frac,sylhet_share,rangpur_share,dhaka_share,mean_cfr_mult,mean_r0_mult,young_infant_share,div_Dhaka,div_Chattogram,div_Khulna,div_Rajshahi,div_Rangpur,div_Barishal,div_Sylhet,div_Mymensingh,det_label,cvar_label,cvar_label_indep,cpd_mean_sms_reminder,cpd_cvar_sms_reminder,cost_sms_reminder,measles_sms_reminder,robust_feas_sms_reminder,cpd_mean_chw_outreach,cpd_cvar_chw_outreach,cost_chw_outreach,measles_chw_outreach,robust_feas_chw_outreach,cpd_mean_sia_campaign,cpd_cvar_sia_campaign,cost_sia_campaign,measles_sia_campaign,robust_feas_sia_campaign,cpd_mean_mr_six_month,cpd_cvar_mr_six_month,cost_mr_six_month,measles_mr_six_month,robust_feas_mr_six_month
0.815751125084141,0.7668626500226968,0.37523349644186127,0.31453376865522364,0.503101441212595,0.05774082309947861,0.08027186329210506,0.2833700606628638,0.9944590995048184,1.0293409009820456,0.15141625097601888,0.2833700606628638,0.19353269364264641,0.09961850150404719,0.12228721685320101,0.08027186329210506,0.09859197496283871,0.05774082309947861,0.0645868659828192,1,1,1,290.91174305939523,392.139107021149,30606.383565214277,350.9569054014657,0,1350.7973564779481,1654.4800476284436,220951.93417627134,537.3696752423602,1,1318.9068688251634,1915.8858479956557,82352.6904334771,207.72975447306976,0,269.767849069886,291.5853827225204,49980.241251297295,602.650888739179,0
0.7050479609337695,0.7050479609337695,0.54353099494267,0.30972373654310226,0.4599438183440977,0.06883582070028464,0.1964199735114672,0.2783256086880345,1.0032994472845937,0.9722565074692338,0.1561913549705615,0.2783256086880345,0.1857937160118106,0.0749423934618718,0.12124930026829846,0.1964199735114672,0.007788464560973441,0.06883582070028464,0.06664472279725928,1,1,1,184.09883397505203,226.86685704827886,31082.10184622593,547.5063975885835,0,829.7982346299217,985.9471024702983,221742.64299198275,876.8630565164383,1,5656.995348131462,16092.450224307733,80610.4140519339,72.18743150189808,0,238.37999822023733,256.4250016542781,49571.98232242607,672.1853619767182,0
0.98,0.7805602933367101,0.36060059955864027,0.31382376866299516,0.47958908478047546,0.0878897015436406,0.15357971188952813,0.2891298371179847,0.9957987553104917,0.9763712583715212,0.1040113795064328,0.2891298371179847,0.20557061572761862,0.09130325473884744,0.0747925636726308,0.15357971188952813,0.053000400466020434,0.0878897015436406,0.044733914843729274,3,3,3,2497.1345783837046,6013.436908412112,30090.407927392087,65.5716762808816,1,21298.812465028437,44024.61460091507,220098.6484828609,59.21720748628676,1,2792.5947692049463,6461.652510022659,82316.55027733595,108.47124445230556,1,341.58050704151714,377.94657023826466,50478.67180158796,486.80145796156154,1
0.7647238023526818,0.7647238023526818,0.054943228363716325,0.3267368457444749,0.4650322720600979,0.10784310899600856,0.0601007717586548,0.36205589900060997,0.9719840057407402,1.02139230921749,0.18323103487924222,0.36205589900060997,0.13051569955709202,0.11377450470371464,0.13976997899971455,0.0601007717586548,0.05395786150312846,0.10784310899600856,0.03198217548107685,2,2,2,148.21060715610162,182.8085363984491,30883.00287799053,636.9915702769396,0,636.3089400416046,717.2772160464663,221482.94516885624,1062.2535068079649,0,248.44072622963202,270.64005473013674,88317.094144431,1058.1646689587722,0,245.4368880046529,262.0375837913822,49686.173077468666,643.344449748658,0
0.8681086399805892,0.713184771941112,0.5987114708511408,0.28692359776519005,0.5225655754114563,0.12974825022637135,0.18562766514950288,0.17535947432569168,1.0452036602268397,0.9461522306957171,0.22809229173577758,0.17535947432569168,0.16228933956714556,0.10747664184215196,0.09983157337015085,0.18562766514950288,0.05474461673006337,0.12974825022637135,0.08492243878892239,3,3,3,538.0922245233905,1050.0661283531986,30376.35286742517,202.40049406583105,1,2366.8940456162227,3849.1295231910253,220605.70398218214,307.3384128877315,1,6716.6487385757955,16048.414652629834,80310.65514923654,48.465287906973565,1,282.58754269097483,306.5187691413028,50192.91135423345,571.8919439855046,1
0.9095478430411088,0.7698390118941084,0.32699105171141907,0.284193799390197,0.48812720242332847,0.026637322347943606,0.13092487743514988,0.16588677057202114,1.0501869287661842,1.0278913637641325,0.21144425611271372,0.16588677057202114,0.1469990526765189,0.12768653718608286,0.1049201387703984,0.13092487743514988,0.10872355145946745,0.026637322347943606,0.188221749552418,3,3,3,586.4287044417102,1004.9679712181478,30291.491125488898,177.8759453709923,1,2990.617017042044,4862.309245134599,220439.25394345104,254.17588132726084,1,1405.541304883388,1942.0307225328797,83011.46054535068,184.10101483708561,1,297.6287804038049,322.17596176579707,50278.10394867123,542.2046725016013,1
0.9454060200337776,0.9454060200337776,0.3003752126115186,0.3207181421989615,0.510290314800195,0.04982004408622747,0.10295334900851505,0.3133816149226113,0.9830719336424335,1.0137587607082403,0.2296374838410354,0.3133816149226113,0.19239521087071093,0.09954001691374831,0.14095589718899876,0.10295334900851505,0.0359499451061463,0.04982004408622747,0.06500392190304179,3,3,3,903.5737240782281,2489.5827967172577,30248.95842619771,142.47488361553926,1,7787.5824337312715,30336.302643966665,220324.2134485188,169.0828921166176,1,1516.6604582339328,2246.2306976002706,83319.1660129543,177.99448390397168,1,369.0473688762044,417.3946485010321,50322.00128732079,449.4069344150645,1
0.6946463759717267,0.6481243989525084,0.8853410391325223,0.31145705174725485,0.5095863961877756,0.16461287791254053,0.09175785610634012,0.31479559251083483,1.0000870598659701,0.9737236182045105,0.17969169174939625,0.31479559251083483,0.1421317306862542,0.0860573266144521,0.08962906140135299,0.09175785610634012,0.03732394739930059,0.16461287791254053,0.07369160736892481,3,0,0,264.37749372432006,401.63412036923586,30964.50408388583,399.67310073588266,1,1136.8581945661558,1454.902268514273,221597.02158524233,637.3547086218845,1,14039.950293888922,16037.106428617399,79979.72822064317,-5.346869549444337,0,242.41841826952802,262.49545263409095,49615.98687791119,676.3492826703923,0
0.839132743316531,0.7422246891490147,0.664106819250364,0.3092987947812206,0.49329311843446894,0.039496745263381615,0.07319070110750683,0.2730900696964683,1.0040571073487197,1.0174982735587974,0.19701964673001554,0.2730900696964683,0.20987846930475101,0.10147775106184756,0.0964881215895011,0.07319070110750683,0.045750142167865625,0.039496745263381615,0.1606279998086779,3,0,0,445.0343754608057,678.6196322835209,30454.566709881186,231.01725320657147,1,2000.8360191634458,2688.7473175286295,220726.15773874585,354.4741855710102,1,8492.81249313701,16029.317374564687,80186.93523081436,34.76338408979011,0,282.1441493143146,302.067089192322,50095.05078954701,578.5946671874367,0
0.9012535736777646,0.9012535736777646,0.1951708922777619,0.32075672774653097,0.45961046957262447,0.03707596514756693,0.059553644735148244,0.33496562177891026,0.9830076710844848,1.0413392263990882,0.15276245630324636,0.33496562177891026,0.1891957375057161,0.09796942285754356,0.08157682919484602,0.059553644735148244,0.07007508441064231,0.03707596514756693,0.12958769436962647,3,3,3,415.5101163682206,614.4891219535872,30406.82017894245,254.12009868637927,1,2068.228887064269,3058.1213772588853,220597.32870308057,364.02378582401406,1,752.937490283894,935.0412539335805,85295.68101954572,381.5479736398105,1,324.20469730614946,357.7970679721513,50200.902946404254,511.97127843672587,1
0.9717002965871261,0.95,0.6367601026104457,0.3006180244321756,0.5026303839728,0.0621777178404415,0.1412808073188739,0.23903962607279755,1.0200181954142977,0.9781134371627491,0.14888893750337742,0.23903962607279755,0.18347975653265644,0.12664779545374732,0.07350040512897289,0.1412808073188739,0.024108543682586116,0.0621777178404415,0.14976534796992427,3,3,3,3190.9536342789584,6033.526776868503,30110.44680377457,44.899227538965015,1,27343.03611219962,44041.940987546564,220087.56354007116,18.412050589030986,1,13455.378410854906,16057.608300093789,80071.13688266069,-3.0917044166855225,1,404.08048410790195,456.6139312453978,50407.73540113643,408.6643273818717,1
0.98,0.7742762868999654,0.06391547532777102,0.3150530244942044,0.49500775520156665,0.11295802798639829,0.06831350109072708,0.30136978700297723,0.9934664550850336,0.9839940581280255,0.14397519112503646,0.30136978700297723,0.17145334350242075,0.12907182798675076,0.10596761203843846,0.06831350109072708,0.021928499942311778,0.11295802798639829,0.08893740044997557,3,3,3,1565.148303540171,5264.392350066568,30103.660675545838,99.83920168271582,1,10764.270911536274,42696.43694601667,220138.8298167952,126.10906107217471,1,626.7435750072448,793.7964281589004,87643.30869515715,473.16979382954366,1,317.39277655532584,345.9144060354687,50490.95029562092,527.0477313174995,1
0.8391301456866403,0.8391301456866403,0.7639220447510946,0.31365623796891107,0.4968736440287902,0.06818235958688174,0.07522361214062508,0.27250518859311024,0.9959988372100618,1.0221451740658907,0.09740696586848631,0.27250518859311024,0.15741852079953475,0.1130863527187043,0.21915490751782002,0.07522361214062508,0.04087809234072007,0.06818235958688174,0.05355096630260382,3,0,0,440.3541997646654,674.50754108277,30498.351242200955,222.30444319066325,1,2183.9696651068425,3078.0963603015653,220759.34722341946,333.54158518221595,1,12024.761527703025,16008.573362291016,79974.18638452754,13.163266851518166,0,307.9890429440104,335.5625381689439,50064.79542962553,532.6192927589349,0
0.98,0.7835500311011534,0.057870186444728536,0.3168124467735997,0.46400881779762326,0.029499225239056705,0.09449794800230683,0.24892871119126989,0.9903342614363293,0.9865857560293319,0.15131309368914594,0.24892871119126989,0.3361357803523321,0.06907777880161345,0.10899194493800121,0.09449794800230683,0.04881358717605257,0.029499225239056705,0.0640550242993671,3,3,3,1601.7257241040072,5675.736747326851,30103.710545609567,100.57974607797748,1,10729.629285338864,43087.2094452341,220138.3441921297,127.68407725205748,1,616.7582687459958,773.7619542597902,87745.95131502853,484.1859103487116,1,322.07942391377225,357.5807551450224,50486.88607110686,523.105981061987,1
0.7692313405297819,0.7692313405297819,0.349092713596046,0.31532418320460487,0.5030362679601358,0.05780326173631215,0.06538888648787758,0.25217402518938825,0.9930385074271153,0.9870044682254726,0.14079729690533688,0.25217402518938825,0.2837278887924921,0.11722097327956939,0.09744906578408623,0.06538888648787758,0.056205079848861896,0.05780326173631215,0.07003081888141256,1,1,1,206.2489777176408,250.7438518489392,30863.59183973423,492.8428501722289,0,918.2572119431455,1053.570732652412,221365.55999001753,774.1642800065019,0,914.9464953924426,1265.098550500624,82857.10341312783,295.2182688818332,0,256.05801622585284,273.92049803668834,49791.923708166796,630.9158501032772,0
0.98,0.8874248522748389,0.40616898860342165,0.29832271516762454,0.4754149676800572,0.04853418429030516,0.1614206619586152,0.1911509395615745,1.024215627691909,1.0062196379987267,0.18945059393670857,0.1911509395615745,0.15311016979254274,0.1276487103509582,0.20579231851979476,0.1614206619586152,0.0737881956974637,0.04853418429030516,0.038554819828745576,3,3,3,2918.276889565694,6027.7508459767905,30085.638025318123,52.024055275570596,1,28845.93723052989,44032.42037694056,220063.18823010408,30.51274227573491,1,3902.413192425147,9965.987133395112,81700.60493519323,76.70484520383022,1,375.14385399806395,421.4715030034079,50432.04481639366,437.751519146267,1
0.9176353753382996,0.9176353753382996,0.8874374153590379,0.300284881954166,0.5078974689563425,0.06650832667800854,0.16106694948570288,0.19429156217994786,1.0206779748644732,0.9666062405504274,0.1814981463593163,0.19429156217994786,0.20006557816916723,0.1750747210241888,0.07454411761943751,0.16106694948570288,0.07904124232639337,0.06650832667800854,0.04940750251715392,3,3,3,1711.4461698926962,6009.8554092875875,30248.996872517826,86.94202549213723,1,10277.93767365326,40115.68300571073,220336.48528054653,101.36414601721165,1,13040.066691750693,15985.519153997646,79679.21457874328,-11.908511822703238,1,372.51419587722046,415.01545410224423,50286.56430936632,441.6305370952907,1
0.9761393977117703,0.8666278504417458,0.9261101332944656,0.311624951469979,0.4889238049704602,0.08220171145647302,0.0859869990196382,0.26212143183073044,0.9997705584627921,0.9997677486497916,0.08673569520055054,0.26212143183073044,0.19897788630745472,0.0945549010553719,0.17794525586829454,0.0859869990196382,0.03910803979432139,0.08220171145647302,0.05910377466771559,3,3,3,4366.858688162554,6029.190303495051,30034.660150857613,-6.975592958287408,1,37537.747004776684,44035.019318685845,219981.14632103522,-60.51705682401017,1,13017.011145579672,15979.196255969355,79561.17150242323,-19.43242396407542,1,394.7883012002709,449.4083817328972,50485.737199726114,425.7835263868589,1
0.7119099271916948,0.7119099271916948,0.5749361995697928,0.3212233050844367,0.4648149875158838,0.05431130201324727,0.09709466200603546,0.3115000649246526,0.9820906723412073,1.0202432497402294,0.3027086364420993,0.3115000649246526,0.151449756512976,0.11415530407719274,0.21369336230124575,0.09709466200603546,0.013665306594536446,0.05431130201324727,0.04413024157011385,1,1,1,197.42215983775284,250.12644733914794,31041.084649536293,519.3163790515468,0,878.2450127477518,1038.1412406683871,221668.9667094974,826.4257308971812,1,7146.041503107231,16088.99883819546,80477.80453942964,55.083209095975235,0,241.70229686942207,258.93658286448806,49611.32645500396,671.4455849643258,0
0.7135808002714868,0.5805979550421869,0.2774457502227049,0.3191501846155018,0.48660382602194735,0.04755011669959047,0.13426891566179217,0.3121525420791283,0.9859700259623987,1.002628876851199,0.16164783470637006,0.3121525420791283,0.20513446057119236,0.07809547748061299,0.12692494470595284,0.13426891566179217,0.02434631789769961,0.04755011669959047,0.0715272249040311,1,1,1,159.98351606335,193.10234228008466,30917.883123477455,587.1982457343066,0,676.6135897481649,784.0445425738641,221580.59619100488,991.6890105739405,0,457.5538445517676,542.9733361929266,84208.10364515136,548.0479786208773,0,213.58333172919959,227.08925391360054,49593.76031051788,718.7740711659301,0
0.7715614796363718,0.7107655288581495,0.8837170513405762,0.3183513136597552,0.48742022010263647,0.03978226889955017,0.09422259847450701,0.3120499223835093,0.9874522252332087,1.0312679965809846,0.25918985510276005,0.3120499223835093,0.2023620655392081,0.08536245182332185,0.09537806781210019,0.09422259847450701,0.08216042208635092,0.03978226889955017,0.08868220298145245,3,0,0,371.56756717690456,568.9135384044099,30666.271523954452,281.5571905571831,1,1651.9099250102208,2192.0562627231566,221069.87702499639,436.6160185098594,1,12416.721655652136,16017.427401201316,79962.93624743955,2.666294639732412,0,265.3481658157772,287.44995844377746,49924.90541959215,621.0414141306143,0
0.920963327457006,0.8788355847461455,0.2702117397732871,0.3057274825437125,0.48848431580239393,0.06414621933029224,0.15768163603811566,0.2323274908071374,1.0106925288252577,0.9757467133526958,0.14888281190115216,0.2323274908071374,0.2397696489314756,0.09502569839974971,0.08240836975150567,0.15768163603811566,0.06855787606767882,0.06414621933029224,0.06008306067404492,3,3,3,602.2509146775606,1012.5694304317647,30292.135370817832,177.42654814133272,1,3247.8544731140933,5659.446795681863,220415.88571802952,239.4366162449436,1,1157.8602548202925,1536.9970077301855,83931.10587960965,235.68676152225322,1,335.0356373256252,368.0949446314243,50269.668232837335,491.82299180262066,1
0.9078812610186476,0.8152486114387046,0.11697542243562088,0.3062306363541712,0.5029739301025578,0.033966856469656304,0.10406162762051042,0.22345219065507943,1.0096542184908202,1.0031500267723166,0.20819797311023086,0.22345219065507943,0.16649400173318096,0.17721296248152826,0.17626794205140253,0.10406162762051042,0.027108715877023168,0.033966856469656304,0.0914357031116188,0,3,3,460.9187011792844,752.3876421203905,30330.79404743678,230.47247115437546,1,2107.808249843249,2826.664190068098,220511.0121396498,346.047798516748,1,561.1646621000032,666.3997196160963,86867.78593190946,513.2641999640202,1,299.3203281966899,327.06134666995285,50250.71822521888,549.6735024594957,1
0.7854882879890652,0.7759380592277966,0.36852634009069196,0.2992964167690078,0.486791530269558,0.11327663886942621,0.08733742461783658,0.19323037050925929,1.0224749098328174,0.9479721914916375,0.2467120455909465,0.19323037050925929,0.24698856087188284,0.1385187726752836,0.08750595350424743,0.08733742461783658,0.040405332710999935,0.11327663886942621,0.09273694624106432,1,1,1,232.5438217287013,288.8141262479474,30777.045676719314,437.51865334536365,0,1046.1305572662445,1253.2216379612028,221217.26992220592,677.8977784311907,1,1090.1435706960383,1578.133984564925,82507.38825601737,242.49758391359273,0,261.31401940698123,280.774244516371,49858.440221520505,615.3367732376349,0
0.98,0.6443143491502509,0.18084197551405864,0.3103426954332965,0.4981436434986422,0.03378347389073733,0.09668784379292486,0.2874613848885426,1.0021163452103252,1.0466027919711776,0.2988069860981565,0.2874613848885426,0.11895462786506425,0.14365218773896937,0.11263377824188876,0.09668784379292486,0.09205993675860269,0.03378347389073733,0.11476676682327024,3,3,3,1403.895875440448,4727.201651435798,30123.552955467094,100.65100796167333,1,8833.6821367515,33536.7691616309,220178.7382647742,129.80633021729574,1,902.8778047435279,1193.3469797352504,85477.50273130217,309.8384003125668,1,286.4195961758936,313.01424157436975,50559.38103863352,580.8709061545874,1
0.8453794022937484,0.8453794022937484,0.0802771355520653,0.31047250366583296,0.5119692885091731,0.10872779276548757,0.11330041011336259,0.2924272667301219,1.0018984780194173,0.9934991322254166,0.272283036570497,0.2924272667301219,0.15717764153759095,0.0869791572458698,0.1201104278578254,0.11330041011336259,0.04616405892577175,0.10872779276548757,0.0751132448239701,2,2,3,234.6931707972494,303.09043820532344,30608.282954403054,423.7772652334852,0,1069.0116807202037,1350.4661021028023,220987.99543429894,669.4242407696435,0,370.8316047996773,417.5504904171479,87693.67230660762,753.5340175718951,0,278.072425506143,300.0553451139359,50012.73841157755,581.0784209729591,0
0.98,0.8811749193290148,0.7805713740148111,0.3131799952534505,0.5086401954422541,0.04995508326798396,0.0876348521543498,0.2527636701085494,0.9969085746202857,1.0154871139177553,0.12755287251201577,0.2527636701085494,0.20624795643257765,0.10113022047160186,0.2094553552069263,0.0876348521543498,0.047183811383931344,0.04995508326798396,0.045629050974079745,3,3,3,3998.9208232411675,6025.927154025301,30041.81976883694,12.08280942485095,1,35192.63377046329,44033.1278548416,219999.90050489653,-28.90880827695307,1,13908.380002673333,16003.342004237162,79782.75126666544,-10.772106321450641,1,394.20046182201594,441.9983812218168,50466.56280268642,425.18664927893457,1
0.7799433661610091,0.7799433661610091,0.2574763701109017,0.3027286802680553,0.501367064633373,0.08434612852448164,0.07750308199461829,0.2402651197149208,1.016097064730422,1.0192019077153056,0.1865270229091079,0.2402651197149208,0.13875005777039268,0.12599287350179714,0.16070114205976138,0.07750308199461829,0.077591876306745,0.08434612852448164,0.09484972012728313,1,1,1,197.35993815683534,241.16648526406325,30832.33492949912,503.83288569441805,0,878.6947454967574,1040.7006476637969,221328.74007515272,803.0239261996667,0,567.5683940335641,685.2312419863639,84553.01920935599,479.4570179900793,0,253.61306674490103,272.45377807576335,49813.53040795699,628.0365684637077,0
0.8581558286769015,0.8581558286769015,0.3896552074633354,0.2977944524605961,0.5030409431305881,0.07710566517169674,0.13546342751040139,0.2468397780955655,1.0251643175155207,1.0104520839693163,0.3683811583327873,0.2468397780955655,0.1214820024988813,0.09077205573670227,0.14271524904748217,0.13546342751040139,0.049628193042138585,0.07710566517169674,0.13599362889713204,3,3,3,353.23030485530484,467.9125999734618,30512.373170913525,281.589904950309,1,1791.6676283815168,2242.7115158570878,220763.29245423456,407.8426164041012,1,1689.8711853511463,2612.1282492911578,82051.2140251349,157.4456566468743,1,303.02947335836274,330.06911275179345,50088.87322604351,530.9188177064565,1
0.9400685315259706,0.7513242358347167,0.6725937982032636,0.30164933214395373,0.478648140463058,0.06448859709537241,0.14900482987313762,0.19960986109379575,1.0181376997850629,0.9682729331737235,0.168330093906388,0.19960986109379575,0.22600706666105536,0.11662247836828186,0.15061651350091557,0.14900482987313762,0.03174538653680404,0.06448859709537241,0.061905266870637354,3,3,3,1481.8343597976982,5298.476784217617,30173.286704757687,93.79710196144255,1,8631.00577314523,31825.21291550225,220242.24263390392,115.29695105556692,1,10484.451386432456,16017.927100869649,80044.49364327369,24.134473284155643,1,320.9164508997208,351.9142770031773,50399.02207860803,508.53194666568857,1
0.98,0.548905513132478,0.7712314919989066,0.30675986298651425,0.46847194239241935,0.038859413564776624,0.143008957613196,0.2839121062298466,1.0087275254309884,1.0257586839304795,0.14630026301429644,0.2839121062298466,0.15562315057781756,0.0780234816433821,0.10359063602366778,0.143008957613196,0.06476218036269446,0.038859413564776624,0.13222007398461882,3,3,3,2603.8501405686434,6024.027838500238,30114.50369227249,57.9180501723056,1,20680.763397617684,44035.34640592195,220138.6415453296,59.34376283348248,1,14136.597029475579,16001.527803109144,79788.48175086304,-4.481854021145473,1,280.1425685322984,304.96016677523403,50691.33114646646,590.539445160409,1
0.7334164400151617,0.7221922650570092,0.0019055113060573612,0.3227971157427708,0.4679556953219238,0.054921466016919336,0.13467460447661705,0.31228325894955894,0.9793422731768737,0.9782019168862138,0.18249605943504277,0.31228325894955894,0.2968616057914173,0.043396632303839965,0.07140469300891515,0.13467460447661705,0.03160179467145643,0.054921466016919336,0.05485594478127571,2,2,2,120.93328911619777,146.7767169447662,30976.534389860168,743.0160597695373,0,516.5725350971022,587.8199300417938,221660.57170483773,1253.2493794637126,0,196.68597312653247,210.684101717189,89190.40980394845,1290.7667223741425,0,235.26488794224016,252.0302129778247,49523.139340888934,655.8258783975625,0
